# file...... iec_agglin_sweep_out.csv
# date...... Mon Apr 21 03:26:45 2014
# user...... noah
# host...... (null)
# target.... windclass 6
# trigger... (none)
# interval.. 60
# limit..... 20000
# timestamp,power_out
2004-01-01 08:02:00 UTC,+341.482516554
2004-01-01 08:03:00 UTC,+341.8764991
2004-01-01 08:04:00 UTC,+342.269667504
2004-01-01 08:05:00 UTC,+342.662023449
2004-01-01 08:06:00 UTC,+343.053568613
2004-01-01 08:07:00 UTC,+343.444304673
2004-01-01 08:08:00 UTC,+343.834233299
2004-01-01 08:09:00 UTC,+344.223356161
2004-01-01 08:10:00 UTC,+344.587562145
2004-01-01 08:11:00 UTC,+344.951015519
2004-01-01 08:12:00 UTC,+345.313717838
2004-01-01 08:13:00 UTC,+345.675670653
2004-01-01 08:14:00 UTC,+346.036875515
2004-01-01 08:15:00 UTC,+346.397333968
2004-01-01 08:16:00 UTC,+346.757047555
2004-01-01 08:17:00 UTC,+347.116017815
2004-01-01 08:18:00 UTC,+347.474246285
2004-01-01 08:19:00 UTC,+347.831734496
2004-01-01 08:20:00 UTC,+348.146286616
2004-01-01 08:21:00 UTC,+348.460188733
2004-01-01 08:22:00 UTC,+348.77344219
2004-01-01 08:23:00 UTC,+349.086048327
2004-01-01 08:24:00 UTC,+349.398008482
2004-01-01 08:25:00 UTC,+349.70932399
2004-01-01 08:26:00 UTC,+350.019996182
2004-01-01 08:27:00 UTC,+350.330026389
2004-01-01 08:28:00 UTC,+350.639415937
2004-01-01 08:29:00 UTC,+350.948166149
2004-01-01 08:30:00 UTC,+351.234174967
2004-01-01 08:31:00 UTC,+351.519592764
2004-01-01 08:32:00 UTC,+351.804420763
2004-01-01 08:33:00 UTC,+352.088660181
2004-01-01 08:34:00 UTC,+352.372312235
2004-01-01 08:35:00 UTC,+352.655378139
2004-01-01 08:36:00 UTC,+352.937859104
2004-01-01 08:37:00 UTC,+353.219756339
2004-01-01 08:38:00 UTC,+353.50107105
2004-01-01 08:39:00 UTC,+353.781804441
2004-01-01 08:40:00 UTC,+354.031816739
2004-01-01 08:41:00 UTC,+354.281312401
2004-01-01 08:42:00 UTC,+354.530292496
2004-01-01 08:43:00 UTC,+354.778758088
2004-01-01 08:44:00 UTC,+355.02671024
2004-01-01 08:45:00 UTC,+355.274150014
2004-01-01 08:46:00 UTC,+355.521078468
2004-01-01 08:47:00 UTC,+355.76749666
2004-01-01 08:48:00 UTC,+356.013405642
2004-01-01 08:49:00 UTC,+356.258806468
2004-01-01 08:50:00 UTC,+356.475568613
2004-01-01 08:51:00 UTC,+356.691882831
2004-01-01 08:52:00 UTC,+356.907750049
2004-01-01 08:53:00 UTC,+357.12317119
2004-01-01 08:54:00 UTC,+357.338147176
2004-01-01 08:55:00 UTC,+357.552678927
2004-01-01 08:56:00 UTC,+357.766767361
2004-01-01 08:57:00 UTC,+357.980413393
2004-01-01 08:58:00 UTC,+358.193617939
2004-01-01 08:59:00 UTC,+358.40638191
2004-01-01 09:00:00 UTC,+358.594593438
2004-01-01 09:01:00 UTC,+358.782416038
2004-01-01 09:02:00 UTC,+358.969850514
2004-01-01 09:03:00 UTC,+359.156897667
2004-01-01 09:04:00 UTC,+359.343558299
2004-01-01 09:05:00 UTC,+359.529833207
2004-01-01 09:06:00 UTC,+359.71572319
2004-01-01 09:07:00 UTC,+359.901229041
2004-01-01 09:08:00 UTC,+360.086351556
2004-01-01 09:09:00 UTC,+360.271091526
2004-01-01 09:10:00 UTC,+360.42329937
2004-01-01 09:11:00 UTC,+360.575192686
2004-01-01 09:12:00 UTC,+360.726772123
2004-01-01 09:13:00 UTC,+360.87803833
2004-01-01 09:14:00 UTC,+361.028991955
2004-01-01 09:15:00 UTC,+361.179633643
2004-01-01 09:16:00 UTC,+361.329964038
2004-01-01 09:17:00 UTC,+361.479983785
2004-01-01 09:18:00 UTC,+361.629693525
2004-01-01 09:19:00 UTC,+361.779093898
2004-01-01 09:20:00 UTC,+361.896035173
2004-01-01 09:21:00 UTC,+362.012734795
2004-01-01 09:22:00 UTC,+362.129193265
2004-01-01 09:23:00 UTC,+362.24541108
2004-01-01 09:24:00 UTC,+362.361388738
2004-01-01 09:25:00 UTC,+362.477126735
2004-01-01 09:26:00 UTC,+362.592625566
2004-01-01 09:27:00 UTC,+362.707885726
