#Wind Turbine Test Standard Weather File
$state_name=USA
$city_name=Anytown
$lat_deg=12
$lat_min=34
$long_deg=12
$long_min=34
$timezone_offset=0
temperature,wind_speed,pressure
#month:day:hour:minute:second
01:03:12:40:00,32,5.583,1000
01:03:12:50:00,32,5.392,1000
01:03:13:00:00,32,5.318,1000
01:03:13:10:00,32,5.329,1000
01:03:13:20:00,32,5.353,1000
01:03:13:30:00,32,5.461,1000
01:03:13:40:00,32,5.389,1000
01:03:13:50:00,32,5.388,1000
01:03:14:00:00,32,5.426,1000
01:03:14:10:00,32,5.270,1000
01:03:14:20:00,32,4.944,1000
01:03:14:30:00,32,4.789,1000
01:03:14:40:00,32,4.966,1000
01:03:14:50:00,32,5.010,1000
01:03:15:00:00,32,5.386,1000
01:03:15:10:00,32,5.920,1000
01:03:15:20:00,32,5.915,1000
01:03:15:30:00,32,5.987,1000
01:03:15:40:00,32,5.721,1000
01:03:15:50:00,32,5.797,1000
01:03:16:00:00,32,5.805,1000
01:03:16:10:00,32,5.506,1000
01:03:16:20:00,32,5.693,1000
01:03:16:30:00,32,5.765,1000
01:03:16:40:00,32,5.929,1000
01:03:16:50:00,32,5.621,1000
01:03:17:00:00,32,5.627,1000
01:03:17:10:00,32,5.729,1000
01:03:17:20:00,32,5.830,1000
01:03:17:30:00,32,6.163,1000
01:03:17:40:00,32,4.300,1000
01:03:17:50:00,32,4.300,1000
01:03:18:00:00,32,4.300,1000
01:03:18:10:00,32,4.300,1000
01:03:18:20:00,32,4.300,1000
01:03:18:30:00,32,4.300,1000
01:03:18:40:00,32,4.300,1000
01:03:18:50:00,32,4.300,1000
01:03:19:00:00,32,4.300,1000
01:03:19:10:00,32,4.300,1000
01:03:19:20:00,32,4.300,1000
01:03:19:30:00,32,4.300,1000
01:03:19:40:00,32,4.300,1000
01:03:19:50:00,32,4.300,1000
01:03:20:00:00,32,4.300,1000
01:03:20:10:00,32,4.300,1000
01:03:20:20:00,32,4.300,1000
01:03:20:30:00,32,4.300,1000
01:03:20:40:00,32,4.300,1000
01:03:20:50:00,32,4.300,1000
01:03:21:00:00,32,4.300,1000
01:03:21:10:00,32,4.300,1000
01:03:21:20:00,32,4.300,1000
01:03:21:30:00,32,4.300,1000
01:03:21:40:00,32,4.300,1000
01:03:21:50:00,32,4.300,1000
01:03:22:00:00,32,4.300,1000
01:03:22:10:00,32,4.300,1000
01:03:22:20:00,32,4.300,1000
01:03:22:30:00,32,4.300,1000
01:03:22:40:00,32,4.300,1000
01:03:22:50:00,32,4.300,1000
01:03:23:00:00,32,4.300,1000
01:03:23:10:00,32,4.300,1000
01:03:23:20:00,32,4.300,1000
01:03:23:30:00,32,4.300,1000
01:03:23:40:00,32,4.300,1000
01:03:23:50:00,32,4.300,1000
01:04:00:00:00,32,4.300,1000
01:04:00:10:00,32,4.300,1000
01:04:00:20:00,32,4.300,1000
01:04:00:30:00,32,4.300,1000
01:04:00:40:00,32,4.300,1000
01:04:00:50:00,32,4.300,1000
01:04:01:00:00,32,4.300,1000
01:04:01:10:00,32,4.300,1000
01:04:01:20:00,32,4.300,1000
01:04:01:30:00,32,4.300,1000
01:04:01:40:00,32,4.300,1000
01:04:01:50:00,32,4.300,1000
01:04:02:00:00,32,4.300,1000
01:04:02:10:00,32,4.300,1000
01:04:02:20:00,32,4.300,1000
01:04:02:30:00,32,4.300,1000
01:04:02:40:00,32,4.300,1000
01:04:02:50:00,32,4.300,1000
01:04:03:00:00,32,4.300,1000
01:04:03:10:00,32,4.300,1000
01:04:03:20:00,32,4.300,1000
01:04:03:30:00,32,4.300,1000
01:04:03:40:00,32,4.300,1000
01:04:03:50:00,32,4.300,1000
01:04:04:00:00,32,4.300,1000
01:04:04:10:00,32,4.300,1000
01:04:04:20:00,32,4.300,1000
01:04:04:30:00,32,4.300,1000
01:04:04:40:00,32,4.300,1000
01:04:04:50:00,32,4.300,1000
01:04:05:00:00,32,4.300,1000
01:04:05:10:00,32,4.300,1000
01:04:05:20:00,32,4.300,1000
01:04:05:30:00,32,4.300,1000
01:04:05:40:00,32,4.300,1000
01:04:05:50:00,32,4.300,1000
01:04:06:00:00,32,4.300,1000
01:04:06:10:00,32,4.300,1000
01:04:06:20:00,32,4.300,1000
01:04:06:30:00,32,4.300,1000
01:04:06:40:00,32,4.300,1000
01:04:06:50:00,32,4.300,1000
01:04:07:00:00,32,4.300,1000
01:04:07:10:00,32,4.300,1000
01:04:07:20:00,32,4.300,1000
01:04:07:30:00,32,4.300,1000
01:04:07:40:00,32,4.300,1000
01:04:07:50:00,32,4.300,1000
01:04:08:00:00,32,4.300,1000
01:04:08:10:00,32,4.300,1000
01:04:08:20:00,32,4.300,1000
01:04:08:30:00,32,4.300,1000
01:04:08:40:00,32,4.300,1000
01:04:08:50:00,32,4.300,1000
01:04:09:00:00,32,4.300,1000
01:04:09:10:00,32,4.300,1000
01:04:09:20:00,32,4.300,1000
01:04:09:30:00,32,4.300,1000
01:04:09:40:00,32,4.300,1000
01:04:09:50:00,32,4.300,1000
01:04:10:00:00,32,4.300,1000
01:04:10:10:00,32,4.300,1000
01:04:10:20:00,32,4.300,1000
01:04:10:30:00,32,4.300,1000
01:04:10:40:00,32,4.300,1000
01:04:10:50:00,32,4.300,1000
01:04:11:00:00,32,4.300,1000
01:04:11:10:00,32,4.300,1000
01:04:11:20:00,32,4.300,1000
01:04:11:30:00,32,4.300,1000
01:04:11:40:00,32,4.300,1000
01:04:11:50:00,32,4.300,1000
01:04:12:00:00,32,4.300,1000
01:04:12:10:00,32,4.300,1000
01:04:12:20:00,32,4.300,1000
01:04:12:30:00,32,4.300,1000
01:04:12:40:00,32,4.300,1000
01:04:12:50:00,32,4.300,1000
01:04:13:00:00,32,4.300,1000
01:04:13:10:00,32,4.300,1000
01:04:13:20:00,32,4.300,1000
